Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
-1,The Color Wheel,"$19,001","$19,001",-,2012.csv,2012,100%,-
-1,Sophomore,"$18,945","$18,945",-,2012.csv,2012,100%,-
-1,Wish Me Away,"$18,618","$18,618",-,2012.csv,2012,100%,-
-1,Marcelino Pan y Vino 2012 Re-release,"$18,193","$18,193",-,2012.csv,2012,100%,-
-1,Total Recall 2012 Re-release,"$18,081","$18,081",-,2012.csv,2012,100%,-
-1,Payback,"$17,979","$17,979",-,2012.csv,2012,100%,-
-1,Little Birds,"$17,739","$17,739",-,2012.csv,2012,100%,-
-1,Grandmaster,"$17,077","$17,077",-,2012.csv,2012,100%,-
-1,The Understudy,"$17,036","$17,036",-,2012.csv,2012,100%,-
-1,The Prophet's Son,"$16,983","$16,983",-,2012.csv,2012,100%,-
-1,Return,"$16,886","$16,124",$762,2012.csv,2012,95.5%,4.5%
-1,Inventing Our Life: The Kibbutz Experiment,"$16,734","$16,734",-,2012.csv,2012,100%,-
-1,Long Shot: The Kevin Laue Story,"$16,011","$16,011",-,2012.csv,2012,100%,-
-1,Planet of Snail,"$16,002","$13,957","$2,045",2012.csv,2012,87.2%,12.8%
-1,Supercapitalist,"$16,000","$16,000",-,2012.csv,2012,100%,-
-1,This Binary Universe,"$15,875","$15,875",-,2012.csv,2012,100%,-
-1,Take Me Home,"$15,760","$15,760",-,2012.csv,2012,100%,-
-1,California Solo,"$15,433","$15,433",-,2012.csv,2012,100%,-
-1,Only the Young,"$15,312","$15,312",-,2012.csv,2012,100%,-
-1,The Samaritan,"$15,220","$2,521","$12,699",2012.csv,2012,16.6%,83.4%
-1,Kung Fu Joe,"$15,120","$15,120",-,2012.csv,2012,100%,-
-1,Trade of Innocents,"$15,091","$15,091",-,2012.csv,2012,100%,-
-1,Caught in the Web,"$15,033","$1,067","$13,966",2012.csv,2012,7.1%,92.9%
-1,The Prey 2012 Re-release,"$14,738","$13,959",$779,2012.csv,2012,94.7%,5.3%
-1,30 Beats,"$14,693","$14,693",-,2012.csv,2012,100%,-
-1,Unraveled,"$14,615","$14,615",-,2012.csv,2012,100%,-
-1,Tristana,"$14,586","$14,586",-,2012.csv,2012,100%,-
-1,Never Stand Still,"$14,272","$14,272",-,2012.csv,2012,100%,-
-1,We Won't Grow Old Together,"$14,104","$14,104",-,2012.csv,2012,100%,-
-1,Gayby,"$14,062","$14,062",-,2012.csv,2012,100%,-
-1,6 Month Rule,"$14,057","$14,057",-,2012.csv,2012,100%,-
-1,Head Games,"$14,056","$14,056",-,2012.csv,2012,100%,-
-1,Falling Away,"$13,869","$13,869",-,2012.csv,2012,100%,-
-1,Daisies,"$13,692","$13,692",-,2012.csv,2012,100%,-
-1,The Law in These Parts,"$13,683","$13,683",-,2012.csv,2012,100%,-
-1,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,"$13,598","$13,598",-,2012.csv,2012,100%,-
-1,Dysfunctional Friends,"$13,546","$13,546",-,2012.csv,2012,100%,-
-1,The Trouble with Bliss,"$13,093","$13,093",-,2012.csv,2012,100%,-
-1,Nothing But a Man,"$13,063","$13,063",-,2012.csv,2012,100%,-
-1,"How Much Does Your Building Weigh, Mr Foster? 2012 Re-release","$13,013","$13,013",-,2012.csv,2012,100%,-
-1,Virginia,"$12,728","$12,728",-,2012.csv,2012,100%,-
-1,Husbands in Goa,"$12,588","$10,135","$2,453",2012.csv,2012,80.5%,19.5%
-1,Around June,"$12,578","$12,578",-,2012.csv,2012,100%,-
-1,Call Me Kuchu,"$12,110","$9,124","$2,986",2012.csv,2012,75.3%,24.7%
-1,Lost Angels: Skid Row Is My Home,"$12,025","$12,025",-,2012.csv,2012,100%,-
-1,11 Flowers,"$11,599","$9,213","$2,386",2012.csv,2012,79.4%,20.6%
-1,Ultrasuede: In Search of Halston,"$11,539","$11,539",-,2012.csv,2012,100%,-
-1,"Now, Forager","$11,146","$11,146",-,2012.csv,2012,100%,-
-1,Wallander: Hämnden 2012 Re-release,"$10,960","$10,960",-,2012.csv,2012,100%,-
-1,The Man Who Shook the Hand of Vicente Fernandez,"$10,782","$10,782",-,2012.csv,2012,100%,-
-1,China Heavyweight,"$10,550","$10,550",-,2012.csv,2012,100%,-
-1,Santa Mesa,"$10,490","$10,490",-,2012.csv,2012,100%,-
-1,Neon Flesh 2012 Re-release,"$10,483",-,"$10,483",2012.csv,2012,-,100%
-1,Putin's Kiss,"$10,082","$10,082",-,2012.csv,2012,100%,-
-1,Arjun: The Warrior Prince,"$10,017","$10,017",-,2012.csv,2012,100%,-
-1,The Do-Deca-Pentathlon,"$10,000","$10,000",-,2012.csv,2012,100%,-
-1,The City Dark,"$9,269","$9,269",-,2012.csv,2012,100%,-
-1,Decoding Deepak,"$9,100","$9,100",-,2012.csv,2012,100%,-
-1,Money Fight,"$9,004","$9,004",-,2012.csv,2012,100%,-
-1,Mosquita y Mari,"$9,000","$9,000",-,2012.csv,2012,100%,-
-1,Three Stars,"$8,942","$8,942",-,2012.csv,2012,100%,-
-1,Home Run Showdown,"$8,824","$8,824",-,2012.csv,2012,100%,-
-1,The Man in the White Suit,"$8,718","$8,718",-,2012.csv,2012,100%,-
-1,Man on a Mission: Richard Garriott's Road to the Stars,"$8,688","$8,688",-,2012.csv,2012,100%,-
-1,"Small, Beautifully Moving Parts","$8,631","$8,631",-,2012.csv,2012,100%,-
-1,General Education,"$8,601","$8,601",-,2012.csv,2012,100%,-
-1,About Cherry,"$8,315","$3,003","$5,312",2012.csv,2012,36.1%,63.9%
-1,Brooklyn Brothers Beat the Best,"$8,210","$7,466",$744,2012.csv,2012,90.9%,9.1%
-1,Restless City,"$8,100","$8,100",-,2012.csv,2012,100%,-
-1,Roadie,"$7,825","$7,825",-,2012.csv,2012,100%,-
-1,Photographic Memory,"$7,822","$7,822",-,2012.csv,2012,100%,-
-1,Last Days Here,"$7,643","$7,643",-,2012.csv,2012,100%,-
-1,Bel Borba Aqui,"$7,426","$7,426",-,2012.csv,2012,100%,-
-1,Price Check,"$7,413","$7,413",-,2012.csv,2012,100%,-
-1,The Giant Mechanical Man,"$7,396","$7,396",-,2012.csv,2012,100%,-
-1,Dangerous Ishq,"$7,298",-,"$7,298",2012.csv,2012,-,100%
-1,Domain 2012 Re-release,"$7,105","$7,105",-,2012.csv,2012,100%,-
-1,"Love, Marilyn","$6,950","$6,950",-,2012.csv,2012,100%,-
-1,Last Ride 2012 Re-release,"$6,853","$6,853",-,2012.csv,2012,100%,-
-1,In Our Nature,"$6,543","$6,543",-,2012.csv,2012,100%,-
-1,Windfall,"$6,504","$6,504",-,2012.csv,2012,100%,-
-1,The Beat Hotel,"$6,480","$6,480",-,2012.csv,2012,100%,-
-1,A Man Vanishes 2012 Re-release,"$6,201","$6,201",-,2012.csv,2012,100%,-
-1,Crazy Eyes,"$6,141","$6,141",-,2012.csv,2012,100%,-
-1,The Last Fall,"$6,100","$6,100",-,2012.csv,2012,100%,-
-1,The Miners' Hymns,"$6,051","$6,051",-,2012.csv,2012,100%,-
-1,American Animal,"$5,928","$5,928",-,2012.csv,2012,100%,-
-1,BuzzKill,"$5,860","$5,860",-,2012.csv,2012,100%,-
-1,Sushi: The Global Catch,"$5,757","$5,757",-,2012.csv,2012,100%,-
-1,Save the Date,"$5,719","$5,719",-,2012.csv,2012,100%,-
